"dcg_vo_set_01"
{
"DCG_VO_vanessa_buying_time"	"Pierpont y yo no estamos de acuerdo en muchas cosas, pero él fue sabio al reconocer lo peligroso que es hacer enfadar al Semblante del Vacío. No me emociona el Tratado de Claszureme, la verdad. La cronomancia era increíble. Pero, ¿sabes qué otra cosa es increíble? Que no te borren de la línea del tiempo."
"DCG_VO_champion_of_the_ancient_healed_03"	"Te debo una."
"DCG_VO_champion_of_the_ancient_death_01"	"<i>Screams</i>"
"DCG_VO_champion_of_the_ancient_undead_moan_01"	"<i>moans</i>"
"DCG_VO_champion_of_the_ancient_undead_anger_01"	"<i>rugidos</i>"
"DCG_VO_red_mist_pillager_intro"	"The Bronze Legion thinks they can stop us at Roseleaf, but already the cracks are showing. Tresdin is delusional if she thinks she can fight Rix's rebellion and the Red Mist. No. Stonehall will fall. It's only a matter of time."
"DCG_VO_red_mist_pillager_summon_01"	"Come brothers!"
"DCG_VO_red_mist_pillager_summon_02"	"This is ours for the taking..."
"DCG_VO_red_mist_pillager_summon_03"	"I'm just the beginning"
"DCG_VO_red_mist_pillager_ancient_attack_01"	"<i>maniacal laughter</i>"
"DCG_VO_red_mist_pillager_ancient_attack_02"	"Esto será demasiado fácil..."
"DCG_VO_red_mist_pillager_ancient_protect_01"	"There will be more of us in no time..."
"DCG_VO_red_mist_pillager_ancient_protect_02"	"Storm the tower!"
"DCG_VO_red_mist_pillager_ancient_both_01"	"You have no chance against the Red Mist..."
"DCG_VO_red_mist_pillager_ancient_both_02"	"We can still breach their walls..."
"DCG_VO_red_mist_pillager_hero_friend_01"	"It's a good day for war, my Khan..."
"DCG_VO_red_mist_pillager_hero_friend_02"	"With you leading us, we cannot fail."
"DCG_VO_red_mist_pillager_hero_friend_03"	"We stand with our Oglodi brother..."
"DCG_VO_red_mist_pillager_hero_rival_01"	"Death to the Bronze Legion!"
"DCG_VO_red_mist_pillager_hero_rival_02"	"We'll tear Stonehall apart!"
"DCG_VO_red_mist_pillager_hero_rival_03"	"Stonehall must fall!"
"DCG_VO_red_mist_pillager_faction_ally_01"	"The Red Mist marches!"
"DCG_VO_red_mist_pillager_faction_ally_02"	"The might of the Red Mist is unmatched!"
"DCG_VO_red_mist_pillager_faction_ally_03"	"No one can stand against the Red Mist!"
"DCG_VO_red_mist_pillager_unique_01"	"You betrayed the Red Mist, Axe..."
"DCG_VO_red_mist_pillager_unique_02"	"These are strange times Commander..."
"DCG_VO_red_mist_pillager_unique_03"	"The Red Mist supports your revolution, Rix..."
"DCG_VO_red_mist_pillager_unique_04"	"With you two fighting together, nothing can stop us!"
"DCG_VO_red_mist_pillager_unique_05"	"I'm sorry Sorla... you're not fit to be Khan..."
"DCG_VO_red_mist_pillager_unique_06"	"You're not strong enough to lead us Sorla!"
"DCG_VO_red_mist_pillager_unique_07"	"You think the Vhoul can stop us?"
"DCG_VO_red_mist_pillager_unique_08"	"You were never going to win Rix..."
"DCG_VO_red_mist_pillager_healed_01"	"Aaah."
"DCG_VO_red_mist_pillager_healed_02"	"good."
"DCG_VO_red_mist_pillager_healed_03"	"Thanks."
"DCG_VO_red_mist_pillager_death_01"	"<i>Screams</i>"
"DCG_VO_red_mist_pillager_undead_moan_01"	"<i>Moans</i>"
"DCG_VO_stonehall_elite_intro"	"The Bronze Legion is Stonehall's first line of defense. But sometimes the threats to our great nation don't come from external forces... they come from within. Situations like Rix's betrayal are why Belasanno formed the Stonehall Elite - and it will be my privilege to end this rebellion."
"DCG_VO_stonehall_elite_summon_01"	"For the glory of Stonehall!"
"DCG_VO_stonehall_elite_summon_02"	"We serve at Emperor Galanius' will."
"DCG_VO_stonehall_elite_summon_03"	"I will restore order."
"DCG_VO_stonehall_elite_ancient_attack_01"	"I'll make short work of this."
"DCG_VO_stonehall_elite_ancient_attack_02"	"In time, only Stonehall will remain."
"DCG_VO_stonehall_elite_ancient_protect_01"	"No one will get past me!"
"DCG_VO_stonehall_elite_ancient_protect_02"	"I'll defend this place to the bitter end."
"DCG_VO_stonehall_elite_ancient_both_01"	"This is the moment of truth, isn't it."
"DCG_VO_stonehall_elite_ancient_both_02"	"We must not fail!"
"DCG_VO_stonehall_elite_hero_friend_01"	"Belasanno said you could you use some help Commander."
"DCG_VO_stonehall_elite_hero_friend_02"	"Well have things in order soon, Commander."
"DCG_VO_stonehall_elite_hero_friend_03"	"Vhoul. Red Mist. It makes no difference - those who oppose the Legion will be destroyed."
"DCG_VO_stonehall_elite_hero_rival_01"	"Die traitor!"
"DCG_VO_stonehall_elite_hero_rival_02"	"I'll bring your broken body back to Stonehall"
"DCG_VO_stonehall_elite_hero_rival_03"	"I didn't come for the Red Mist - but I'll kill them just the same."
"DCG_VO_stonehall_elite_faction_ally_01"	"We won't let Stonehall down."
"DCG_VO_stonehall_elite_faction_ally_02"	"When the Legion stands united, none can defeat us!"
"DCG_VO_stonehall_elite_faction_ally_03"	"We will show them Stonehall's might!"
"DCG_VO_stonehall_elite_unique_01"	"Your rebellion ends here!"
"DCG_VO_stonehall_elite_unique_02"	"You brought this on your self."
"DCG_VO_stonehall_elite_unique_03"	"Rix, forgive me for what I did to your people."
"DCG_VO_stonehall_elite_unique_04"	"After seeing roseleaf with my own eyes, how could I strike down the Vhoul?"
"DCG_VO_stonehall_elite_unique_05"	"¡Alcen la serpiente toro, que se vea bien!"
"DCG_VO_stonehall_elite_unique_06"	"The Oglodi don't belong here."
"DCG_VO_stonehall_elite_unique_07"	"Give the Red Mist no quarter!"
"DCG_VO_stonehall_elite_unique_08"	"You lost control of the situation Tresdin - we will restore order."
"DCG_VO_stonehall_elite_healed_01"	"Aaah."
"DCG_VO_stonehall_elite_healed_02"	"Gracias."
"DCG_VO_stonehall_elite_healed_03"	"My thanks."
"DCG_VO_stonehall_elite_death_01"	"<i>Screams</i>"
"DCG_VO_assassins_shadow_intro"	"For the most powerful of our order... not even death removes us from our sacred duty. Our communion with the Phantom Veil is strong enough to let our spirit live on, long after our bodies have rot. The mortal coil is now behind me, and the presence of my sisters, while comforting, is a distraction from the work I must do. My list still has names on it...and I won't rest until they are dead.  "
"DCG_VO_assassins_shadow_summon_01"	"I prefer to work alone."
"DCG_VO_assassins_shadow_summon_02"	"I have unfinished business."
"DCG_VO_assassins_shadow_summon_03"	"No one can deny a sister of the veil."
"DCG_VO_assassins_shadow_ancient_attack_01"	"Their death is near."
"DCG_VO_assassins_shadow_ancient_attack_02"	"Acabemos rápido."
"DCG_VO_assassins_shadow_ancient_protect_01"	"I will try to change the tide."
"DCG_VO_assassins_shadow_ancient_protect_02"	"The war isn't over yet."
"DCG_VO_assassins_shadow_ancient_both_01"	"Déjamelo a mí."
"DCG_VO_assassins_shadow_ancient_both_02"	"It ends soon."
"DCG_VO_assassins_shadow_hero_friend_01"	"Congratulations on the Revtel Assassination, sister."
"DCG_VO_assassins_shadow_hero_friend_02"	"Mortred what you did in Revtel will have lasting consequences."
"DCG_VO_assassins_shadow_hero_friend_03"	"Tell me sister, how did you kill one of the Merchant Kings of Revtel?"
"DCG_VO_assassins_shadow_hero_rival_01"	"It's not personal Tresdin - your name was on my list."
"DCG_VO_assassins_shadow_hero_rival_02"	"You're a monster, Kanna."
"DCG_VO_assassins_shadow_hero_rival_03"	"That's not the mist Abaddon, it's my hands on your throat."
"DCG_VO_assassins_shadow_faction_ally_01"	"Hello sisters."
"DCG_VO_assassins_shadow_faction_ally_02"	"Leave me to my work sisters."
"DCG_VO_assassins_shadow_faction_ally_03"	"The Sisters of the Veil will not be denied."
"DCG_VO_assassins_shadow_unique_01"	"You called for me. Now leave and let me do my job."
"DCG_VO_assassins_shadow_unique_02"	"This is overwhelming."
"DCG_VO_assassins_shadow_unique_03"	"Look at me little sister... I am your future."
"DCG_VO_assassins_shadow_unique_04"	"Can the quorum restore my body?"
"DCG_VO_assassins_shadow_unique_05"	"I'm nothing like you demon."
"DCG_VO_assassins_shadow_unique_06"	"You don't deserve to die Enchantress, but my will is not my own."
"DCG_VO_assassins_shadow_unique_07"	"I'll finish what Mortred started!"
"DCG_VO_assassins_shadow_unique_08"	"Revtel has earned the sisters ire."
"DCG_VO_assassins_shadow_healed_01"	"Aaah."
"DCG_VO_assassins_shadow_healed_02"	"The work continues."
"DCG_VO_assassins_shadow_healed_03"	"I won't stop fighting"
"DCG_VO_assassins_shadow_death_01"	"<i>Screams</i>"
"DCG_VO_untested_grunt_intro"	"I know my parents feel betrayed that I left with the Red Mist. My path was set to be an artisan... but they didn't see Sorla Khan stand in the marketplace. They didn't hear her talk about the old ways, About how the Red Mist isn't about destroying the past but protecting it. honoring it. Together we're going to build a better future for the Oglodi."
"DCG_VO_untested_grunt_summon_01"	"I'm ready to prove myself."
"DCG_VO_untested_grunt_summon_02"	"I'm here to fight."
"DCG_VO_untested_grunt_summon_03"	"I'm not afraid..."
"DCG_VO_untested_grunt_ancient_attack_01"	"I'll bring us glory!"
"DCG_VO_untested_grunt_ancient_attack_02"	"¡Este es mi momento!"
"DCG_VO_untested_grunt_ancient_protect_01"	"I'll protect the tower!"
"DCG_VO_untested_grunt_ancient_protect_02"	"¡No te decepcionaré!"
"DCG_VO_untested_grunt_ancient_both_01"	"Todo se reduce a esto."
"DCG_VO_untested_grunt_ancient_both_02"	"this is my chance to prove myself!"
"DCG_VO_untested_grunt_hero_friend_01"	"I'm ready my Khan!"
"DCG_VO_untested_grunt_hero_friend_02"	"Just give me a chance my Khan."
"DCG_VO_untested_grunt_hero_friend_03"	"My Khan, what do you need of me?"
"DCG_VO_untested_grunt_hero_rival_01"	"Stonehall will fall!"
"DCG_VO_untested_grunt_hero_rival_02"	"ohhh what have I gotten into..."
"DCG_VO_untested_grunt_hero_rival_03"	"Once I kill you I'll be a legend amongst the Oglodi..."
"DCG_VO_untested_grunt_faction_ally_01"	"The Red Mist rises!"
"DCG_VO_untested_grunt_faction_ally_02"	"For the Oglodi!"
"DCG_VO_untested_grunt_faction_ally_03"	"For Sorla Khan!"
"DCG_VO_untested_grunt_unique_01"	"So... we're fighting alongside the Bronze Legion now?"
"DCG_VO_untested_grunt_unique_02"	"If the Khan wills it, I'll fight by your side."
"DCG_VO_untested_grunt_unique_03"	"Ok, ok... a standard bearer...I can survive this..."
"DCG_VO_untested_grunt_unique_04"	"Die ice witch!"
"DCG_VO_untested_grunt_unique_05"	"I'll give my life for the Red Mist."
"DCG_VO_untested_grunt_unique_06"	"Both of us aren't going home..."
"DCG_VO_untested_grunt_unique_07"	"Death to the Bronze Legion!"
"DCG_VO_untested_grunt_unique_08"	"I'm...I'm going to die..."
"DCG_VO_untested_grunt_healed_01"	"Aaah."
"DCG_VO_untested_grunt_healed_02"	"¡Gracias!"
"DCG_VO_untested_grunt_healed_03"	"I...I almost died..."
"DCG_VO_untested_grunt_death_01"	"<i>Screams</i>"
"DCG_VO_ogre_conscript_intro"	"The Bronze Legion brings peace, the stupid Vhoul bring chaos. Like Rix I joined the Legion. Unlike Rix I'm loyal. Soon the rebellion will be finished, perhaps then Commander Tresdin will let me eat Vhoul."
"DCG_VO_ogre_conscript_summon_01"	"For the glory of Stonehall."
"DCG_VO_ogre_conscript_summon_02"	"<i>battle cry</i>"
"DCG_VO_ogre_conscript_summon_03"	"I'll destroy our enemies."
"DCG_VO_ogre_conscript_ancient_attack_01"	"Esto no va a durar mucho."
"DCG_VO_ogre_conscript_ancient_attack_02"	"I'll tear it down brick by brick."
"DCG_VO_ogre_conscript_ancient_protect_01"	"Por aquí no pasarán."
"DCG_VO_ogre_conscript_ancient_protect_02"	"I'll secure this lane."
"DCG_VO_ogre_conscript_ancient_both_01"	"¡Ataquen!"
"DCG_VO_ogre_conscript_ancient_both_02"	"It ends here."
"DCG_VO_ogre_conscript_hero_friend_01"	"Your orders commander?"
"DCG_VO_ogre_conscript_hero_friend_02"	"I'm yours to command, Tresdin."
"DCG_VO_ogre_conscript_hero_friend_03"	"So you like killing Red Mist too, Axe?"
"DCG_VO_ogre_conscript_hero_rival_01"	"The Red mist dies today."
"DCG_VO_ogre_conscript_hero_rival_02"	"The rebellion ends here!"
"DCG_VO_ogre_conscript_hero_rival_03"	"The Bronze Legion gave you a home, and you betrayed us!"
"DCG_VO_ogre_conscript_faction_ally_01"	"The Legion fights as one!"
"DCG_VO_ogre_conscript_faction_ally_02"	"I fight with my brothers!"
"DCG_VO_ogre_conscript_faction_ally_03"	"I can't let you boys have all the fun."
"DCG_VO_ogre_conscript_unique_01"	"¡Alcen la serpiente toro, que se vea bien!"
"DCG_VO_ogre_conscript_unique_02"	"Cousin! You should join the Legion."
"DCG_VO_ogre_conscript_unique_03"	"I came to kill Oglodi berserkers. I stay to kill Vhoul rebels. "
"DCG_VO_ogre_conscript_unique_04"	"We were both fed lies Rix."
"DCG_VO_ogre_conscript_unique_05"	"Rix opened my eyes."
"DCG_VO_ogre_conscript_unique_06"	"You fight well Sorla, you should join the Legion."
"DCG_VO_ogre_conscript_unique_07"	"I never thought I'd fight alongside an Oglodi."
"DCG_VO_ogre_conscript_unique_08"	"Let me show you Oglodi how a real warrior fights."
"DCG_VO_ogre_conscript_healed_01"	"Aaah."
"DCG_VO_ogre_conscript_healed_02"	"Gracias."
"DCG_VO_ogre_conscript_healed_03"	"Me siento mejor."
"DCG_VO_ogre_conscript_death_01"	"<i>Screams</i>"
"DCG_VO_roseleaf_druid_intro"	"To fight alongside Rooftrellen is a great honor - with his help I have no doubt that these trespassers will be removed in no time. But even still, sometimes I am filled with doubt. Today it is the Red Mist and Bronze Legion. Tomorrow it will be the Keen. When will the despoiling of our home ever end..."
"DCG_VO_roseleaf_druid_summon_01"	"I bring wisdom and power."
"DCG_VO_roseleaf_druid_summon_02"	"I have learned much in my days... let me show you."
"DCG_VO_roseleaf_druid_summon_03"	"I share the wisdom of my people."
"DCG_VO_roseleaf_druid_ancient_attack_01"	"We must accelerate our plans."
"DCG_VO_roseleaf_druid_ancient_attack_02"	"Let's end this quickly."
"DCG_VO_roseleaf_druid_ancient_protect_01"	"Desperate times indeed."
"DCG_VO_roseleaf_druid_ancient_protect_02"	"I'll do what I can."
"DCG_VO_roseleaf_druid_ancient_both_01"	"We still can win this..."
"DCG_VO_roseleaf_druid_ancient_both_02"	"Hope is never lost..."
"DCG_VO_roseleaf_druid_hero_friend_01"	"Hello old friend..."
"DCG_VO_roseleaf_druid_hero_friend_02"	"How can I help Rooftrellen?"
"DCG_VO_roseleaf_druid_hero_friend_03"	"Keep me safe old friend..."
"DCG_VO_roseleaf_druid_hero_rival_01"	"You're a despicable creature Timbersaw..."
"DCG_VO_roseleaf_druid_hero_rival_02"	"You're creations are an abomination Rizzrack."
"DCG_VO_roseleaf_druid_hero_rival_03"	"Timbersaw... you'll pay for what you've done."
"DCG_VO_roseleaf_druid_unique_01"	"Hay un sinfín de posibilidades."
"DCG_VO_roseleaf_druid_unique_02"	"Let me amplify your power."
"DCG_VO_roseleaf_druid_unique_03"	"With Aghanim's resources, what isn't possible..."
"DCG_VO_roseleaf_druid_unique_04"	"I will make the impossible, possible."
"DCG_VO_roseleaf_druid_unique_05"	"I'm feeling rather redundant."
"DCG_VO_roseleaf_druid_unique_06"	"I don't trust you for a second Timbersaw."
"DCG_VO_roseleaf_druid_unique_07"	"I have no love of the Keenfolk Mazzie, but if you say you're different I'll believe you."
"DCG_VO_roseleaf_druid_unique_08"	"Fighting alongside the keen...these are strange times indeed...."
"DCG_VO_roseleaf_druid_healed_01"	"Aaah."
"DCG_VO_roseleaf_druid_healed_02"	"Gracias."
"DCG_VO_roseleaf_druid_healed_03"	"Una sabia decisión..."
"DCG_VO_roseleaf_druid_death_01"	"<i>Screams</i>"
"DCG_VO_roseleaf_druid_undead_moan_01"	"<i>moans</i>"
"DCG_VO_roseleaf_druid_undead_anger_01"	"<i>rugidos</i>"
"DCG_VO_assassins_apprentice_intro"	"The Revtel campaign was successful, but I was only there to observe, not take part... they say I'm not ready to kill on my own... but I'll prove them wrong."
"DCG_VO_assassins_apprentice_summon_01"	"I'm ready to prove myself..."
"DCG_VO_assassins_apprentice_summon_02"	"I'll make the sisterhood proud."
"DCG_VO_assassins_apprentice_summon_03"	"They won't feel a thing..."
"DCG_VO_assassins_apprentice_ancient_attack_01"	"Déjamelo a mí..."
"DCG_VO_assassins_apprentice_ancient_attack_02"	"I'll show the Oracles my worth..."
"DCG_VO_assassins_apprentice_ancient_protect_01"	"Esto aún no acaba."
"DCG_VO_assassins_apprentice_ancient_protect_02"	"The sisterhood can change the tide."
"DCG_VO_assassins_apprentice_ancient_both_01"	"I won't fail in my mission."
"DCG_VO_assassins_apprentice_ancient_both_02"	"I'll die before I fail the veiled oracles..."
"DCG_VO_assassins_apprentice_use_ability_01"	"Sigo en el combate."
"DCG_VO_assassins_apprentice_use_ability_02"	"My blade always finds it's mark."
"DCG_VO_assassins_apprentice_use_ability_03"	"You can't run from me."
"DCG_VO_assassins_apprentice_hero_friend_01"	"Ready to fight Sister."
"DCG_VO_assassins_apprentice_hero_friend_02"	"Its an honor to learn from the best..."
"DCG_VO_assassins_apprentice_hero_friend_03"	"You're an example to us all Mortred."
"DCG_VO_assassins_apprentice_hero_rival_01"	"It's not you I'm after Axe... it's Goodkind."
"DCG_VO_assassins_apprentice_hero_rival_02"	"It's not personal, Maiden..."
"DCG_VO_assassins_apprentice_hero_rival_03"	"Your name is on my list, Dark Seer..."
"DCG_VO_assassins_apprentice_faction_ally_01"	"Ready, sisters?"
"DCG_VO_assassins_apprentice_faction_ally_02"	"No one will dare stand against us..."
"DCG_VO_assassins_apprentice_faction_ally_03"	"The shadows will protect us..."
"DCG_VO_assassins_apprentice_unique_01"	"I'll finish what we started in Revtel..."
"DCG_VO_assassins_apprentice_unique_02"	"Your money won't buy you mercy."
"DCG_VO_assassins_apprentice_unique_03"	"That convoy is much larger than I anticipated..."
"DCG_VO_assassins_apprentice_unique_04"	"What happened in Revtel wasn't personal..."
"DCG_VO_assassins_apprentice_unique_05"	"The sisterhood has too many rules... perhaps I could find work in Revtel..."
"DCG_VO_assassins_apprentice_unique_06"	"Those from Revtel don't seem to be the monsters the Oracles made them out to be..."
"DCG_VO_assassins_apprentice_unique_07"	"Leave the tower to me...."
"DCG_VO_assassins_apprentice_unique_08"	"I'm sorry, sister..."
"DCG_VO_assassins_apprentice_healed_01"	"Aaah."
"DCG_VO_assassins_apprentice_healed_02"	"I can continue my training..."
"DCG_VO_assassins_apprentice_healed_03"	"¡Gracias!"
"DCG_VO_assassins_apprentice_death_01"	"<i>Screams</i>"
"DCG_VO_assassins_apprentice_undead_moan_01"	"<i>moans</i>"
"DCG_VO_assassins_apprentice_undead_anger_01"	"<i>rugidos</i>"
"DCG_VO_ravenhook_intro"	"I'm not oblivious to the reputation I have; after all, the visits my brothers and sisters make are... rarely social. But it's not my fault I'm here, it's yours. Maybe you stole from your noble father... perhaps you defaulted on a Revtel debt... or could it be something as pedestrian as revenge... Eh, who's to say, the 'whys' don't matter do they? No. All that matters is that there is something you hold dear, and my employer wants me to take it from you."
"DCG_VO_ravenhook_summon_01"	"I believe you have something I want."
"DCG_VO_ravenhook_summon_02"	"It's not personal. Just business."
"DCG_VO_ravenhook_summon_03"	"Let's get this nasty business over with, shall we?"
"DCG_VO_ravenhook_ancient_attack_01"	"Don't worry, it'll all be over soon."
"DCG_VO_ravenhook_ancient_attack_02"	"¿Qué es lo que tenemos aquí?"
"DCG_VO_ravenhook_ancient_protect_01"	"You didn't think I'd let you walk on by, did you?"
"DCG_VO_ravenhook_ancient_protect_02"	"Te tengo justo donde quería."
"DCG_VO_ravenhook_ancient_both_01"	"Well this is about to get interesting..."
"DCG_VO_ravenhook_ancient_both_02"	"Oh I'm dyin' to see what happens next..."
"DCG_VO_ravenhook_use_ability_01"	"You won't be needing that anymore."
"DCG_VO_ravenhook_use_ability_02"	"Sorry, friend."
"DCG_VO_ravenhook_use_ability_03"	"Hand it over..."
"DCG_VO_ravenhook_hero_friend_01"	"You find Mireska yet?"
"DCG_VO_ravenhook_hero_friend_02"	"I hear Lord Sunbreeze is payin' you handsomely..."
"DCG_VO_ravenhook_hero_friend_03"	"Always a pleasure to work with the fine people of Revtel..."
"DCG_VO_ravenhook_hero_rival_01"	"I'm gonna be frank Mazzie... a lot of people hate you."
"DCG_VO_ravenhook_hero_rival_02"	"Just hand over the robot Rizzrack and I'll be on my way..."
"DCG_VO_ravenhook_hero_rival_03"	"It can't come as a surprise that you've made some enemies in your travels..."
"DCG_VO_ravenhook_unique_01"	"This just isn't your day is it?"
"DCG_VO_ravenhook_unique_02"	"Shoops."
"DCG_VO_ravenhook_unique_03"	"Careful now, you might hurt someone with that thing."
"DCG_VO_ravenhook_unique_04"	"We wouldn't want you to use that on me, now would we."
